pearson context,0.8592999,0.018947290201767615
0.8961, 0.00030000
0.85, 0.00160000
0.8518, 0.00200000
0.8428, 0.00140000
0.8737, 0.00220000
0.8298, 0.00040000
0.8615, 0.00210000
0.8546, 0.00280000
0.9002, 0.00010000
0.8293, 0.00060000
0.8902, 0.00070000
0.8647, 0.00170000
0.8223, 0.00030000
0.8997, 0.00010000
0.9081, 0.00010000
0.8831, 0.00060000
0.815, 0.00010000
0.89, 0.00020000
0.8594, 0.00180000
0.8523, 0.00230000
0.829, 0.00060000
0.8972, 0.00020000
0.8942, 0.00010000
0.8103, 0.00020000
0.8418, 0.00090000
0.8927, 0.00030000
0.8222, 0.00040000
0.8891, 0.00010000
0.816, 0.00010000
0.9099, 0.00010000
0.9119, 0.00020000
0.8369, 0.00100000
0.836, 0.00110000
0.8316, 0.00040000
0.855, 0.00180000
0.8156, 0.00010000
0.897, 0.00010000
0.8567, 0.00140000
0.8153, 0.00010000
0.8294, 0.00050000
0.8362, 0.00140000
0.9018, 0.00010000
0.8283, 0.00040000
0.8472, 0.00160000
0.8339, 0.00120000
0.8452, 0.00160000
0.9035, 0.00020000
0.8143, 0.00010000
0.8173, 0.00020000
0.8662, 0.00280000
0.8289, 0.00050000
0.8755, 0.00110000
0.8865, 0.00090000
0.8765, 0.00160000
0.8501, 0.00210000
0.8202, 0.00020000
0.8645, 0.00210000
0.8217, 0.00030000
0.8299, 0.00100000
0.8498, 0.00200000
0.8954, 0.00050000
0.8311, 0.00120000
0.8763, 0.00170000
0.809, 0.00020000
0.8885, 0.00060000
0.8239, 0.00040000
0.8416, 0.00190000
0.8539, 0.00140000
0.9, 0.00020000
0.8248, 0.00050000
0.8528, 0.00100000
0.8558, 0.00200000
0.8033, 0.00030000
0.8071, 0.00020000
0.7961, 0.00010000
0.86, 0.00280000
0.8107, 0.00010000
0.8906, 0.00100000
0.8977, 0.00030000
0.8077, 0.00010000
0.8405, 0.00100000
0.8853, 0.00090000
0.8503, 0.00190000
0.8419, 0.00140000
0.8669, 0.00190000
0.8097, 0.00010000
0.8598, 0.00110000
0.8268, 0.00060000
0.8172, 0.00030000
0.8381, 0.00130000
0.8401, 0.00070000
0.8573, 0.00320000
0.8358, 0.00120000
0.8282, 0.00020000
0.8609, 0.00190000
0.8855, 0.00080000
0.8635, 0.00210000
0.8735, 0.00190000
0.9028, 0.00030000
0.8465, 0.00120000
0.81, 0.00010000
0.8191, 0.00010000
0.8838, 0.00090000
0.8745, 0.00170000
0.8373, 0.00060000
0.8127, 0.00020000
0.8482, 0.00180000
0.8027, 0.00010000
0.895, 0.00030000
0.8193, 0.00020000
0.853, 0.00260000
0.8398, 0.00080000
0.8796, 0.00160000
0.8903, 0.00050000
0.8485, 0.00160000
0.8829, 0.00170000
0.8562, 0.00230000
0.8723, 0.00170000
0.8726, 0.00160000
0.8741, 0.00220000
0.804, 0.00010000
0.8307, 0.00060000
0.8511, 0.00230000
0.8532, 0.00100000
0.891, 0.00100000
0.8959, 0.00050000
0.8415, 0.00150000
0.8529, 0.00150000
0.8111, 0.00020000
0.8126, 0.00040000
0.8451, 0.00170000
0.8701, 0.00090000
0.8215, 0.00030000
0.8841, 0.00070000
0.8167, 0.00030000
0.9079, 0.00010000
0.9058, 0.00020000
0.8551, 0.00120000
0.9011, 0.00010000
0.8295, 0.00080000
0.8253, 0.00050000
0.851, 0.00170000
0.9068, 0.00010000
0.8505, 0.00230000
0.8605, 0.00240000
0.8462, 0.00160000
0.8587, 0.00210000
0.8608, 0.00240000
0.8409, 0.00130000
0.8686, 0.00260000
0.8795, 0.00120000
0.8391, 0.00100000
0.8318, 0.00060000
0.8327, 0.00070000
0.8655, 0.00300000
0.8716, 0.00220000
0.8874, 0.00080000
0.8783, 0.00100000
0.8356, 0.00030000
0.8038, 0.00010000
0.8888, 0.00060000
0.8258, 0.00030000
0.8431, 0.00130000
0.8146, 0.00040000
0.8508, 0.00270000
0.8338, 0.00090000
0.8232, 0.00020000
0.8542, 0.00250000
0.861, 0.00170000
0.8207, 0.00050000
0.9022, 0.00020000
0.8483, 0.00150000
0.8628, 0.00120000
0.8514, 0.00200000
0.8226, 0.00020000
0.8561, 0.00170000
0.8603, 0.00340000
0.8761, 0.00180000
0.8125, 0.00010000
0.8843, 0.00110000
0.8166, 0.00040000
0.8445, 0.00130000
0.8304, 0.00060000
0.8543, 0.00250000
0.8807, 0.00070000
0.8862, 0.00120000
0.8602, 0.00280000
0.7912, 0.00010000
0.8212, 0.00010000
0.8872, 0.00090000
0.8989, 0.00020000
0.8541, 0.00180000
0.7992, 0.00010000
0.8777, 0.00200000
0.8671, 0.00290000
0.8938, 0.00010000
0.859, 0.00230000
0.8759, 0.00180000
0.8774, 0.00070000
0.8597, 0.00270000
0.8704, 0.00180000
0.849, 0.00160000
0.8971, 0.00020000
0.8892, 0.00050000
0.8349, 0.00080000
0.8705, 0.00160000
0.8084, 0.00020000
0.8814, 0.00120000
0.8995, 0.00010000
0.9038, 0.00010000
0.8432, 0.00190000
0.8913, 0.00040000
0.8442, 0.00190000
0.8421, 0.00100000
0.8489, 0.00160000
0.8949, 0.00030000
0.838, 0.00150000
0.8799, 0.00150000
0.8659, 0.00250000
0.8315, 0.00110000
0.8992, 0.00030000
0.8209, 0.00020000
0.9069, 0.00010000
0.8612, 0.00200000
0.821, 0.00030000
0.8717, 0.00240000
0.844, 0.00150000
0.8784, 0.00100000
0.8626, 0.00180000
0.8305, 0.00100000
0.9055, 0.00010000
0.8845, 0.00040000
0.9017, 0.00020000
0.8957, 0.00010000
0.8638, 0.00170000
0.8898, 0.00030000
0.8739, 0.00140000
0.8693, 0.00170000
0.8118, 0.00020000
0.8657, 0.00180000
0.8939, 0.00010000
0.8897, 0.00080000
0.889, 0.00030000
0.8083, 0.00010000
0.8958, 0.00020000
0.8478, 0.00200000
0.8124, 0.00030000
0.8877, 0.00080000
0.8579, 0.00260000
0.8805, 0.00120000
0.8426, 0.00090000
0.8856, 0.00120000
0.8006, 0.00030000
0.9092, 0.00020000
0.8569, 0.00200000
0.9027, 0.00010000
0.8492, 0.00170000
0.8075, 0.00040000
0.8962, 0.00040000
0.8948, 0.00030000
0.8411, 0.00130000
0.8779, 0.00090000
0.871, 0.00160000
0.8122, 0.00020000
0.9004, 0.00020000
0.8507, 0.00200000
0.8287, 0.00060000
0.795, 0.00010000
0.8619, 0.00220000
0.8439, 0.00190000
0.9003, 0.00010000
0.8058, 0.00010000
0.8613, 0.00190000
0.8802, 0.00150000
0.8769, 0.00170000
0.8188, 0.00030000
0.8677, 0.00280000
0.8758, 0.00110000
0.8637, 0.00130000
0.9029, 0.00020000
0.8711, 0.00140000
0.8839, 0.00050000
0.8793, 0.00160000
0.8975, 0.00020000
0.8406, 0.00120000
0.8808, 0.00120000
0.8429, 0.00150000
0.8233, 0.00020000
0.873, 0.00210000
0.8788, 0.00110000
0.8115, 0.00020000
0.8257, 0.00050000
0.8309, 0.00030000
0.9118, 0.00010000
0.8184, 0.00010000
0.8621, 0.00180000
0.833, 0.00090000
0.8161, 0.00040000
0.8578, 0.00140000
0.8988, 0.00010000
0.8815, 0.00090000
