intensified	2
received	2
sovereign	2
installment	2
obligated	5
published	3
carcass	3
satellite	4
ancient	5
practice	2
edited	2
invaded	1
antagonist	2
combat	4
predominantly	3
retired	1
founded	2
longevity	2
settled	1
produced	2
competitions	1
footballer	2
conceals	5
express	4
